,keyword,sentiment,tweet_id,tweet_text
842,apple,neutral,125958702455988225,This!!!!!! RT @DennieB_15 👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple
843,apple,neutral,125958525708021760,👦👧👩👨👶👵👴👱👲👳👷💂👸👮..... Um why No black people❔❔❔@Apple
844,apple,neutral,125958117086347264,too many companies don't have @apple management-- 60 sec vid-http://bit.ly/pwLpgQ #entrepreneur #startup @scalecomputing #pioniq
846,apple,neutral,125957965109932032,@apple please provide support for a Bangla keyboard in iOS. It would make the life of many Bengali iOS users easier! #iphone
847,apple,neutral,125951303770845185,@Apple sells 4 million on the first weekend. @Samsung sold over 30 million Galaxy S II phones globally.
848,apple,neutral,125950941349421057,Hey @Apple - need more servers for Siri traffic?  I'm sure Google can help you out with that...
849,apple,neutral,125950505389273090,I wish someone would gift me an unlocked iPhone 4s. #iPhone @Apple
852,apple,neutral,125948450620702720,#opinion @Samsung need to be careful in @Apple patents issues - it looks a lot like you 'learned' a lot by making their chips!
855,apple,neutral,125944293671182336,"RT @Porter_Anderson: ""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1 ..."
856,apple,neutral,125943115449253888,RT @bsdalton: @apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11
857,apple,neutral,125943078837161984,Ya hoo! @Apple sells 4 million iPhone 4S in 3 days http://t.co/rvdjSMMi (via @news360app) $AAPL
858,apple,neutral,125943020767019008,@apple underplayed the power of the iPad via @mitchjoel &lt;yup #SOCAPac11
859,apple,neutral,125940398915977217,"""3 principal global players will be active in every market...@Amazon, @Apple, & @Kobo."" @MikeShatzkin http://t.co/1ndxcMO1 #dbw #metacon"
861,apple,neutral,125939862078619648,#Siri I could have done with out its not that great #iPhone4S I hear the #iPhone5 is coming out #2013 @apple.inc
862,apple,neutral,125939833775460352,Wow... @Apple sold 4 million iPhone 4S in a single weekend... http://t.co/WDLHZsza
863,apple,neutral,125938918540574720,"OH: Sales guy @BestBuy: ""I'm not selling or using any @apple products during my mourning period over Job's passing."" hmmm.."
864,apple,neutral,125938325151432706,"i wish my iPOD had a feature, when it's on the dock to scroll the artist, album, and song title in huge font across it... @Apple"
865,apple,neutral,125936985796919296,"@Apple main office is #nowplaying  
A milli - Lil Wayne."
866,apple,neutral,125936323273048065,@iphone4S  #IBM @apple iphone4s. Siri is not Watson @IBMWatson
867,apple,neutral,125935636300570624,RT @TravisDommert: Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovati ...
869,apple,neutral,125935503752171520,"Is leaving Steve's photo on the @apple home page what he would really want? In his honor...let's get back to innovation!  Eh, @mark_newton?"
870,apple,neutral,125935314878476289,@apple @iphone sold more because its in more retail duhhhh. Also woz is correct people dont want tech answer just simple child like ones ok!
871,apple,neutral,125933630613766144,Is at the @apple store waiting for a poorly iMac to be seen by a genius. Hopefully this will be painless. Not too bad in here.
872,apple,neutral,125932876721168384,@Apple: Surely iOS5 with it's integrated @Twitter would greatly benefit from moving the # to at least the '123' keyboard page? #simplethings
874,apple,neutral,125930143066759169,@Apple very disappointed Hogwarts not choice on world clock on iPhone
875,apple,neutral,125930002607906816,Great video @apple 1987 predicting tablets & a form of #siri at the end of this article RT @jedsinger: (cont) http://t.co/RDBeuCtt
876,apple,neutral,125927540249473024,IHS: iPhone 4S shows key design and component changes. http://t.co/6tfiGiDV  @apple #apple #iphome4S #ios5
877,apple,neutral,125927536847880192,IHS: iPhone 4S shows key design and component changes. http://t.co/gZmdzvLe  @apple #apple #iphome4S #ios5
878,apple,neutral,125927533614084097,IHS: iPhone 4S shows key design and component changes. http://t.co/UxfA8Ukg  @apple #apple #iphome4S #ios5
879,apple,neutral,125927530761953281,IHS: iPhone 4S shows key design and component changes. http://t.co/Y3Mali6y  @apple #apple #iphome4S #ios5
880,apple,neutral,125927399010467840,RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple ...
881,apple,neutral,125927174514540544,Great post on the upcoming Great Tech Wars of 2012! @amazon @apple @google @facebook http://t.co/OSeqhT7W via @cbillich
882,apple,neutral,125927032185044992,RT @iancollinsuk: Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @Apple
883,apple,neutral,125926624930693121,Apple have just announced they sold 4 million phones this weekend. Incredible. That recession continues to bite @apple #recession
884,apple,neutral,125922989844856833,RT @jldavid: iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple)
886,apple,neutral,125922174648324096,"#BreakingNews @Gizmodo reports: @Apple #iPhone 4S sold over $4 million over the weekend! #TrueStory
  http://t.co/BEj32s6a"
887,apple,neutral,125921393350160384,iPhone 4S First Weekend Sales Top Four Million: http://t.co/O7zqnY7K (via @apple)
888,apple,neutral,125920729194704896,Video: SIRI also gets angry. http://t.co/ksX2XZoR  @chrisvoss @apple #apple #siri #iphone4S #Ai
889,apple,neutral,125920725595983874,Video: SIRI also gets angry. http://t.co/Ku288WX6  @chrisvoss @apple #apple #siri #iphone4S #Ai
890,apple,neutral,125920721200361472,Video: SIRI also gets angry. http://t.co/Xx1chZbN  @chrisvoss @apple #apple #siri #iphone4S #Ai
891,apple,neutral,125920717966544896,Video: SIRI also gets angry. http://t.co/tzigD99b  @chrisvoss @apple #apple #siri #iphone4S #Ai
892,apple,neutral,125920716297211904,@bxlewi1 hey...do you know why @Apple hasn't added 4G support yet? Seems like an odd omission for such an advanced device.
893,apple,neutral,125919221845721090,"Really @Apple and @ATT - Removing the 3G/EDGE switch on iOS 5? You do realize that you work on the 3G network in places often, right?"
894,apple,neutral,125918906215968771,Apple sold FOUR MILLION iPhone 4S's in the first weekend: http://t.co/DdU2qM7O (via @Apple) #phonerecord #twiceiphone4sales
895,apple,neutral,125918450920062977,iPhone 4S 8MP camera : It´s a SONY. http://t.co/X1J8HNZu @sony @apple #apple #iphone4S #cameras
896,apple,neutral,125918447979872258,iPhone 4S 8MP camera : It´s a SONY. http://t.co/6uYIZeAK @sony @apple #apple #iphone4S #cameras
897,apple,neutral,125918444762828800,iPhone 4S 8MP camera : It´s a SONY. http://t.co/njTHOi2x @sony @apple #apple #iphone4S #cameras
898,apple,neutral,125918441013133312,iPhone 4S 8MP camera : It´s a SONY. http://t.co/BIqBEhTb @sony @apple #apple #iphone4S #cameras
899,apple,neutral,125917264267579393,"@Bestbuy or @Apple to purchase my imac, iPad, and printer? #StudentDiscounts?"
900,apple,neutral,125917174618525696,iPhone 4S: Setup SIRI for your Tweets. http://t.co/fZ216OiJ @apple #apple #iphone #siri
901,apple,neutral,125917170571026432,iPhone 4S: Setup SIRI for your Tweets. http://t.co/eyHmHSTM @apple #apple #iphone #siri
902,apple,neutral,125917164535418880,iPhone 4S: Setup SIRI for your Tweets. http://t.co/ws7LINTS @apple #apple #iphone #siri
903,apple,neutral,125917160982855680,iPhone 4S: Setup SIRI for your Tweets. http://t.co/uecqHL6k @apple #apple #iphone #siri
904,apple,neutral,125915210337890304,"Ever since I cleaned my Mighty Mouse ball with alcohol to get it rolling again, any time I click the ball it acts like a left click. @Apple"
905,apple,neutral,125908946702696448,@apple So why is Siri only available on the iPhone 4S ?   - http://t.co/QZuNgyLW
1714,google,neutral,126523245649342464,And here's the run-down on #Android4.0 aka #IceCreamSandwich http://t.co/f1V3HJAe #google
1715,google,neutral,126522997522702336,Here's what we know about the #GalaxyNexus http://t.co/7bYXbQVY #google #android
1716,google,neutral,126522979080339456,Tips to make #Google always #crawl your #website http://t.co/SVYSckH7
1718,google,neutral,126522853779705856,RT @xenophin: #Samsung and #Google's Ice Cream Sandwich event is at 3am UK time.    Waking up to a lot of news then ... #nonUSAtimezonel ...
1719,google,neutral,126522802466598912,wait.... since when does putting honeycomb and gingerbread together make ice cream sandwich? #google ...
1720,google,neutral,126522667703599104,#Android #Google Samsung Galaxy Nexus Coming Soon To Three UK http://t.co/FQbfdiYE #DhilipSiva
1721,google,neutral,126522664939565057,"#Android #Google Nexus S Getting Ice Cream Sandwich, OS “Theoretically” Should Work on Any Android... http://t.co/kqBWWiyd #DhilipSiva"
1722,google,neutral,126522423771267072,"@Wilko_LR  ""Google to launch iTunes AND Spotify rival? http://t.co/SralgsCi” need to start using #google+"
1723,google,neutral,126522225674301440,#Google to stop giving referral data - by moving to #SSL? http://t.co/wTjiX29b
1724,google,neutral,126521973672120320,How to use Google Alerts to... http://t.co/crMAaAGQ #seo #search #google #hack #sem #it #business #web #marketing #online #yes #hot #winning
1726,google,neutral,126521582809128961,"“@rianru: #Google представит новую версию #Android 4.0 http://t.co/ttgycujs”

#Vfacebook"
1729,google,neutral,126521489116766208,On Google+ then go here http://t.co/XP4apWAH #GPlus #Googleplus #Google #teamfollowback #socialnetwork
1731,google,neutral,126521228524658688,#Google #NexusPrime Spec sheet: http://t.co/iuYKWVRQ #Android #Mobile
1732,google,neutral,126521130197585920,Why not send a Google card this Christmas? http://t.co/zSfuV48d #xmas #google #squidoo
1733,google,neutral,126521102783619072,#Google and #Samsung reveal the #NexusPrime running the #IceCreamSandwich...#Mobile #Android
1734,google,neutral,126520984122572801,"#Google confirms #Nexus S will get #Ice_Cream_Sandwich -- for real this time (#Gingerbread devices, too) http://t.co/4x69YDfE"
1735,google,neutral,126520920352358401,"#Samsung, #Google Android 4 reveal: Live Event Blog by #engadet http://t.co/DL68lKQU"
1737,google,neutral,126520707969581056,#Android #Google Ice Cream Sandwich new features not mentioned during webcast http://t.co/m2UGgiev #DhilipSiva
1738,google,neutral,126520695218913282,#Android #Google Ice Cream Sandwich UI enhancements – a new spin on Android http://t.co/DAPpm4av #DhilipSiva
1739,google,neutral,126520611190218752,Ice Cream Sandwitch comes alive today #android #google
1740,google,neutral,126520531934654465,"RT @tatn: #Google, #Samsung unveil Ice Cream Sandwich-powered Galaxy Nexus http://t.co/qtiCdIvd via @CNET #Android"
1741,google,neutral,126520511483219968,"#Android #Google Texas Instruments: “It’s Not the Number of Cores, It’s Sophistication” http://t.co/aXDKhkb0 #DhilipSiva"
1742,google,neutral,126520508903718912,#Android #Google Android Beam finally makes NFC social http://t.co/P9PMpCFl #DhilipSiva
1743,google,neutral,126520504822661120,#Android #Google Texas Instruments confirms Galaxy Nexus has newer OMAP4460 processor http://t.co/sh316tBN #DhilipSiva
1744,google,neutral,126520501442056193,The competition: #Google introduces #Android 4.0 Ice Cream Sandwich and the Galaxy Nexus http://t.co/4vGGHF43
1745,google,neutral,126520500246687745,#Android #Google Video: Google’s Nexus site updated with new device and ICS features http://t.co/rZBmyLTV #DhilipSiva
1746,google,neutral,126520116795015169,I would also like ice Cream Sandwich on my phone #google #android http://t.co/uTHuUECJ
1747,google,neutral,126520107089395712,#google Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/YLRL4lZy
1748,google,neutral,126520074717765632,RT @raovallab: How #Google Ventures Chooses Which #Startups Get Its $200 Million http://t.co/UGsBdxQm via @mashbusiness @mashable
1749,google,neutral,126520020871294977,RT @stuartmiles: http://t.co/hM2x3yim via @pocketlint #moto #google #android
1750,google,neutral,126519912821825538,RT @AndroidTopNews: Nexus Prime rumored to be released on Nov. 3 http://t.co/77HbvLjI #News #google #Ice_Cream_Sandwich #ics #Nexus_Prime
1751,google,neutral,126519469500669952,Samsung Galaxy Nexus & Android 4.0 Quick Specs - http://t.co/s1QfUznv #galaxynexus #android #ics #samsung #google
1752,google,neutral,126519331956862976,Android 4.0 SDK now available #google #android http://t.co/TBtuewi1
1754,google,neutral,126519290722648064,It's not Google vs Apple. It is Apple & Google vs the old way - GigaOm http://t.co/LJlc6YzS #google
1756,google,neutral,126519229515169792,#Android #Google What’s New in Ice Cream Sandwich Android 4.0 http://t.co/z76pv0QV #DhilipSiva
1757,google,neutral,126519227006988288,#Android #Google Galaxy Nexus http://t.co/GXVKqi6z #DhilipSiva
1758,google,neutral,126519072195223552,"Hmm, Google I really need a new phone. Please release the Galaxy Nexus asap! #android #google"
1760,google,neutral,126519034488426496,#Google confirms that the Nexus S will actually get the ice cream sandwich update.
